URL,Location,Sale_Type,Description,Agents
https://www.barfoot.co.nz/property/rental/auckland-city/new-windsor/unit/11022440,"24A Dallas Place, New Windsor","$525 per week, available now","Two bedrooms in New Windsor

Downstairs two bedroom unit in New Windsor.

Discover Your New Home – Modern Comfort Meets Convenience!

Step into stylish living with this beautifully presented 2-bedroom residence, perfect for professionals, couples, or a small family seeking comfort and convenience.

**Features You’ll Love:**
- Two spacious bedrooms
- One bathroom
- One off-street car park
- Open-plan living and dining area
- Recently renovated (paint, carpet, heat pump, kitchen and bathroom vanity)
- Easy-to-maintain interiors, designed for modern living
- Secure gated property
- Water, lawns and gardens included in rent

Nestled in a quiet, friendly neighborhood, near the end of the cul-de-sac you’ll enjoy easy access to local shops, cafes, public transport, and parks.
Walking distance to Primary and High Schools and a nearby bus stop with direct link to City Centre .

**Book your viewing today and experience this inviting property for yourself.**

Move in costs are;
4 weeks bond
First two weeks rent

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.

Read more",Shannon Northcott : 027836 0546
https://www.barfoot.co.nz/property/rental/auckland-city/one-tree-hill/townhouse/11024143,"7E Rangipawa Road, One Tree Hill","$950 per week, available now","Brand New 4 Bedroom Home in One Tree Hill

*** Please register online at barfoot.co.nz for available viewing times ***

Step inside this never-lived-in, architecturally designed home where comfort, style, and effortless living await in one of Auckland’s most vibrant and welcoming neighbourhoods.

With four spacious, sunlit bedrooms and two and a half luxurious bathrooms—including a private master ensuite—you’ll have room to relax, grow, and create. The impressive open-plan living area seamlessly connects a stunning kitchen with bright dining and lounge spaces, making every day perfect for entertaining or unwinding. An internal access garage and extra onsite parking make life easy for you and your guests.

Enjoy a friendly community atmosphere, with motorway access and the train station nearby for easy commuting. Stroll to local cafés and eateries, walk the kids to a top primary school, or explore beautiful Cornwall Park just moments away.

Property overview:
- 4 Spacious bedrooms
- Open plan kitchen and spacious living area
- 2.5 Bathrooms
- 1 Garage and 1 onsite carpark
- Premium Location

Move In Costs:
2 Weeks Rent- $1,900.00
Bond - $ 3,800.00
Total - $5,700.00

No Smoking Allowed
For more information, please call/text:

Office: 09 3078362
Jeff: 027 431 9622

This is more than a house—it’s your invitation to a new way of living. Be the very first to call this modern, move-in-ready home yours.

Contact us today to arrange your private viewing—your exciting new chapter starts here!

Read more",Jeff Zhang : 027431 9622
https://www.barfoot.co.nz/property/rental/auckland-city/one-tree-hill/unit/11015094,"11/21 Aliford Avenue, One Tree Hill","$650 per week, available now","Recently renovated family home!

Step into luxury living at this immaculate property in One Tree Hill!

A freshly painted and boasting nearly new carpet, this 2-bedroom gem with 1 study is the epitome of elegance.

The two bedrooms offer comfort and style, perfect for unwinding after a long day. The additional study provides the ideal space for work or relaxation. It comes with a modern bathroom with a separate toilet. Two medium cars can be parked on site. The house is fully fenced backyard with artificial grass and covered deck area for barbeque. Means, you do not need to worry about spending weekends mowing the lawns.

Convenient proximity to public transportation, with Ellerslie Train Station and Great South Road buses within walking distance. The stunning Cornwall Park is within a short walk.

Read more",Vivek Gautam : 021728 978
https://www.barfoot.co.nz/property/rental/auckland-city/onehunga/apartment/11024421,"279A Onehunga Mall, Onehunga","$770 per week, available 6th March","Modern 3-Bedroom Apartment in Central Onehunga

This beautifully newly renovated 3-bedroom, 2-bathroom apartment in central Onehunga comes fully equipped with whiteware (washing machine, dryer, microwave, dishwasher & fridge) for effortless move-in.
Feature:
Key Features:
- 3 bedrooms
- 2 modern bathrooms
- Stylish modern kitchen
- Open-plan living and dining area
- 2 heat pumps for year-round comfort
- Fully equipped with washing machine, dryer, microwave, dishwasher, and fridge
- 2 dedicated car parks
- Secure lock-up storage
Prime central Onehunga location – close to shops, cafes, public transport, and easy access to the city
- Available now

Read more",Jayden Nguyen : 027273 3264
https://www.barfoot.co.nz/property/rental/auckland-city/onehunga/apartment/50005712,"4/63 Galway Street, Onehunga","$660 per week, available 6th March","Two-Level Brand New Modern Townhouse

Just around the corner from Dress Smart and Onehunga Mall, this north-facing, fully renovated home offers two off-street car parks and exceptional convenience. Split across two levels, this sun-filled property features a spacious Modern open-plan kitchen, dining, and living area, two generous double bedrooms, new bathroom, and high-quality fixtures and fittings throughout.

Only a 3-minute walk to the train station, this high-spec home is ready and waiting for you.

Property Features:

*Two-level solid weatherboard home with security gates

*Two generous double bedrooms

*Spacious open-plan kitchen, dining & living area

*Two off-street car parks

Handy location close to public transport and local amenities

Read more",Jazz Kaur : 027406 5938
https://www.barfoot.co.nz/property/rental/auckland-city/orakei/house/11023674,"28 Ngapipi Road, Orakei","$1,100 per week, available now","Spacious 5-Bedroom Family Home in Prime Orakei Location

This generously sized home offers 5 bedrooms, 2 bathrooms, and excellent parking options, including a single internal-access garage with tandem parking, a double carport, plus additional off-street parking for up to four vehicles.

Downstairs, the home features a large open-plan living area with spacious lounge, dining, and kitchen, perfect for family living and entertaining. There is also a separate laundry, a ground-floor bedroom, a guest toilet, and internal access to the garage.

Upstairs, you’ll find four bedrooms, including a master with ensuite, plus a family bathroom servicing the remaining bedrooms.

Prime Orakei Location
Set on a rare 800m² elevated site on Ngapipi Road, one of Auckland’s most sought-after coastal streets.

Character & Charm
The home retains its original character, with native timber features, leadlight windows, and glimpses of Hobson Bay.

Unbeatable Convenience
Just moments from coastal walkways, Orakei Bay Village, transport links, and top local schools.

School Zones: Orakei School, Baradene College, and Selwyn College.

A rare opportunity to secure a spacious family home in an exceptional coastal location.

Total Move in cost (5 Weeks )
1 weeks rent in advance
4 weeks rent as a bond

Available Now.

For more information, please Call/Text:
Andrew 0274319563
Office 09 276 4044

To speed up the application process, you can now apply online on the Barfoot & Thompson website !!

Please view the property from the roadside only. DO NOT ENTER the property or park on the driveway under any circumstances.

* TO REGISTER for Viewings - please click on 'Book a Viewing Time' on the Barfoot & Thompson website, enter your contact details and you will automatically be updated when viewing time is available.*

Disclaimer : 'Beware of Scams !! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.'


Read more",Andrew Lim : 027431 9563
https://www.barfoot.co.nz/property/rental/auckland-city/otahuhu/house/11023734,"22 Deas Place, Otahuhu","$680 per week, available now","So much secure parking

This newly refurbished three bedroom home is ready to move into immediately.

Situated down the end of a quiet, no exit street, you'll find a property that has some unique features as well as those that you always want.

There are three double bedrooms with wardrobes, a spacious open plan lounge / dining room / kitchen, plus a combined bathroom / laundry.

Outside is plenty of parking with a gate across the drive for added security. There's also a good sized garage which is fully lined so there 's extra space for a party room or family gatherings.

But the big feature is the vacant Granny Flat out the back that is available to rent as well if you want. It has a full kitchen, open plan lounge / kitchen plus bathroom. The deck faces west and overlooks the mangroves. It's available for $390 per week. So maybe your extended family could come and stay with you?

Features of main home:
- Three double bedrooms
- Lock up garage plus off street parking for four cars
- Pet friendly
- Powerful heat pump
- 100% Healthy Homes compliant
- Ultrafast broadband
- One minutes drive to motorway
- Four minutes drive to Otahuhu shops
- In-zone for Fairburn School, Otahuhu Intermediate, Otahuhu College.

Move in costs:
One weeks rent in advance - $680.00
Four weeks rent as bond - $2,720.00
TOTAL - $3,400.00

DO NOT GO ONTO THE PROPERTY AT ANY TIME WITHOUT AN AGENT.

VIEWINGS: You must register to view this property, so please go to the listing on our website and click ""book a viewing"". This way we can keep you up to date on the property and send you viewing times. If there is not a suitable viewing time please still register and we will notify you of the next viewing times.

BEWARE OF SCAMS! Barfoot & Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing ID and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person.

LANDLORDS: Barfoot and Thompson Swanson offers full property management services. Please give me a call to discuss your requirements on 027 839 9603 or email p.walsh@barfoot.co.nz


Read more",Patrick Walsh : 027839 9603
https://www.barfoot.co.nz/property/rental/auckland-city/otahuhu/house/31002930,"48B Hutton Street, Otahuhu","$700 per week, available now","Walking distance to Otahuhu Town Centre


Featuring :

1. Three -bedroom houses with contemporary open plan ground floor living featuring a heat pump and deck flowing off the lounge area, perfect for entertaining.

2.The kitchens with stone benchtops, soft-close drawers & includes a close Laundry area.

4.Defined open car park area with a shared driveway.

5. Brand New Built, Back section, Quite and peaceful meets all Healthy Homes Standards

Centrally located, near the Otahuhu and Great south road market and schools walkable too with a lifestyle and convenience for all ages.

In zone for Otahuhu Intermediate (492m distance), Fairburn School (718m distance), Otahuhu School (837m), Otahuhu College (1.5km).

Total Move in cost (5 Weeks )
1 weeks rent in advance
4 weeks rent as a bond

For more information, please Call/Text:
Office: 09 276 678
Property manager Andy: 027 302 3905

Please view the property from the roadside only. DO NOT ENTER the property or park on the driveway under any circumstances.

* TO REGISTER for Viewings - please click on 'Book a Viewing Time' on the Barfoot & Thompson website, enter your contact details and you will automatically be updated when viewing time is available.*

Beware of Scams: Barfoot & Thompson does not ask for money in emails without undertaking the full application process, checks and tenancy agreements being drawn up. Payment can be made at a branch or to our BNZ account supplied inside the tenancy agreement. If you are unsure if a request is legitimate, please phone the branch and check with the Property Manager.


Read more",Andy Liu : 027302 3905
https://www.barfoot.co.nz/property/rental/auckland-city/otahuhu/house/36002802,"5 Murdoch Street, Otahuhu","$650 per week, available now","Newly Renovated 3 Bedroom

**PLEASE REGISTER YOUR DETAILS TO RECEIVE VIEWING TIMES**

To register for viewings, please click on ""Book a Viewing Time"" on the Barfoot website. Enter your contact details, and you will be automatically notified when viewing times become available.

Embrace this opportunity to position yourself in a superb otahuhu location. Less than 1 minute drive to Motorway, Seaside park a short walk away and bus stops within walking distance!

Newly renovated 3 bedroom home situated on a sprawling section with a huge garage for extra space. Plenty of off street parking available.

Snapshot
* 3 Bedrooms - Newly Painted
* 1 Bathroom - Newly Painted
* Separate Toilet
* Kitchen - Newly painted with new benchtop island
* Huge Garage
* Decent sized Backyard
* Excellent Location

Available NOW!

Move in costs:
Rent: $650
Bond: $2600
TOTAL: $3250

Feel free to view the property from the roadside, however please do not enter the property under any circumstances unless you are with a Barfoot & Thompson agent. When arriving for viewing please park on roadside and do not park on driveway.

Beware of scams! Barfoot and Thompson do not ask for any money to paid upfront for our properties until after you have viewed by a staff member who will be wearing I.D and travel in a sign-written vehicle and completed our application form. If you are the successful applicant, we will provide you with a tenancy agreement and clear instructions on what money you are required to pay and when. If unsure, please give us a call or pop into our branch and see us in person.

For more info please call/text:
Sinead - 027 476 4719
Jason - 027 477 36 69

For further listings, please refer to the link below

http://www.barfoot.co.nz/Branches/papatoetoe/Rentals

Landlords:
Barfoot and Thompson Papatoetoe offers Rental Appraisals, Casual Letting and Full Property Management Solutions. Please give Sinead a call today to discuss your Property Management requirements. E: s.kumar@barfoot.co.nz

Read more",Sinead Kumar : 027476 4719 | Jason Raj : 027477 3669
https://www.barfoot.co.nz/property/rental/auckland-city/otahuhu/unit/11014517,"8/30 Princes Street East, Otahuhu","$460 per week, available now","Exciting Opportunity Awaits in Otahuhu!

Step into the world of easy living at this charming 2 bedroom apartment in the vibrant neighborhood of Otahuhu. A place where convenience meets comfort, and every corner is filled with a sense of energy and excitement.

Location Perks:
- Nestled close to the motorway for convenient travel
- Surrounded by local amenities for your daily needs
- Easy access to public transport hubs for seamless commuting
- A short drive away from parks and recreational spots for leisurely escapes

Please make sure you have viewed the property before you submit an application. We will not process any applications for people who have not attended a viewing.

$455 Per week.

PLEASE NOTE: You MUST REGISTER for a viewing so we can keep you up-to-date on the status of the viewings and property. Viewings may be cancelled if there are no attendees registered or confirmed

Read more",Naythen Dahanayake : 027357 5146
https://www.barfoot.co.nz/property/rental/auckland-city/otahuhu/unit/31000780,"3/21 Albion Road, Otahuhu","$535 per week, available now","Small Family 2 Bedroom Unit!


If you are looking for a spacious 2 bedroom property then your wait is over.

This beautiful brick and tile unit with single carport in block of 3 becoming available from 7th September with a maximum of 3 residents.

smoking allowed.

Great neighbors in the surrounding units. Waiting for nice tenants to complement this lovely friendly community.

Centrally located for minutes to Otahuhu town center and Sylvia Park.

For more information, please Call/Text:
Office: 09 276 4044
Andrew - 027 431 9563
Contact us today to arrange a viewing.


Total move in cost: $3,210.00
Rent- $1070.00 (2 Weeks)
Bond - $2,140.00


Please view the property from the roadside only. DO NOT ENTER the property or park on the driveway under any circumstances.

* TO REGISTER for Viewings - please click on 'Book a Viewing Time' on the Barfoot & Thompson website, enter your contact details and you will automatically be updated when viewing time is available.*

Disclaimer : 'Beware of Scams !! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.

Read more",Andrew Lim : 027431 9563
https://www.barfoot.co.nz/property/rental/auckland-city/otahuhu/unit/36002010,"1/18 Rodney Street, Otahuhu","$530 per week, available now","Newly Renovated 2 Bedroom

**PLEASE REGISTER YOUR DETAILS TO RECEIVE VIEWING TIMES**

To register for viewings, please click on ""Book a Viewing Time"" on the Barfoot website. Enter your contact details, and you will be automatically notified when viewing times become available.

This unit is located on the ground floor and offers 2 bedrooms, It has been newly renovated & painted. The unit is close to central Otahuhu. Property is situated approximately 1 km from train station, several schools, shops, restuarants and amenities

Move-in cost:
Rent- $530
Bond - $2,120
Total move-in cost - $2,650

Feel free to view the property from the roadside, however please do not enter the property under any circumstances unless you are with a Barfoot & Thompson agent. When arriving for viewing please park on roadside and do not park on driveway.

Beware of scams! Barfoot and Thompson do not ask for any money to paid upfront for our properties until after you have viewed by a staff member who will be wearing I.D and travel in a sign-written vehicle and completed our application form. If you are the successful applicant, we will provide you with a tenancy agreement and clear instructions on what money you are required to pay and when. If unsure, please give us a call or pop into our branch and see us in person.

For more info please call/text:
Sinead - 027 476 4719
Jason - 027 477 36 69

For further listings, please refer to the link below

http://www.barfoot.co.nz/Branches/papatoetoe/Rentals

Landlords:
Barfoot and Thompson Papatoetoe offers Rental Appraisals, Casual Letting and Full Property Management Solutions. Please give Sinead a call today to discuss your Property Management requirements. E: s.kumar@barfoot.co.nz

Read more",Sinead Kumar : 027476 4719 | Jason Raj : 027477 3669
https://www.barfoot.co.nz/property/rental/auckland-city/panmure/house/11024205,"Room 7 28 Court Crescent, Panmure","$210 per week, available now","A Cosy Room for a Comfortable Stay

Welcome to Your Next Adventure in Panmure!

Tired of living with flatmates who “borrow” your milk forever? Looking for a place that’s more cozy retreat than crash pad? Say hello to your new room in a vibrant, friendly boarding house right in the buzzing heart of Panmure!

Your Own Private Sanctuary
Step into your own spacious, sun-soaked bedroom.
Small wash basin with vanity.

Commute Like a Pro
Right close to Panmure train and bus station, your morning commute is basically a breeze. Forgot your lunch? Pak’nSave and plenty of convenience stores are just a hop, skip, and a jump away. Living here means less time stressing, more time living!

The Great Outdoors—At Your Doorstep
Love a morning walk or evening jog? Panmure Basin and Mt wellington is right around the corner, ready to help you get your steps in and clear your mind.

Parking? No Problem!
We’ve got open space parking, so you can wave goodbye to those endless street-parking hunts.

Community Vibes, Zero Hassles
Why not make new friends in a lively, welcoming boarding house atmosphere? Enjoy all the perks of community living—with your own private slice of comfort.

You Deserve This!
This is more than just a room—it’s your personal launchpad into the best that Panmure has to offer. Whether you’re a student, a professional, or just someone who loves being close to the action, you’ll feel right at home.

Ready to make the move? Spaces like this don’t last long!

Contact the property, Sanij Shahi now on 027 705 3302 and claim your spot in Panmure’s most energetic, welcoming boarding house.

Move in cost:
4 weeks bond: $840.00
1 week advance rent: $210.00
Total: $1050.00

Note: Rent includes water, power and internet bills.

***DISCLAIMER*** Beware of scams! Barfoot & Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D. and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.

Read more",Sanij Shahi : 027705 3302
https://www.barfoot.co.nz/property/rental/auckland-city/parnell/apartment/11022536,"3c/138 St Stephens Avenue, Parnell","$2,500 per week, available now","FULLY FURNISHED ELEVATED LUXURY | DGZ Penthouse with Unrivalled 2-Car Secure Parking

Opportunities to secure a penthouse of this caliber on the coveted Northern Slopes of Parnell are few and far between. Positioned at the pinnacle of 138 St Stephens Avenue, this residence offers the perfect blend of lock-and-leave security and expansive, high-end living.

The Penthouse Edge
Space & Privacy: A thoughtful 2-bedroom, 2-bathroom layout designed for effortless flow, complemented by a dedicated powder room for guests and a quiet study—perfect for the modern professional or as a sophisticated library.

The ""Double Threat"": Exceptionally rare 2-car secure garaging—perfect for the car enthusiast, extra storage, or a multi-vehicle household.

Designer Living: Large open-plan living and dining area bathed in natural light, opening onto a private balcony with elevated views.

Master Suite: A sanctuary-like master bedroom featuring a generous ensuite and ample wardrobing.

Chef’s Kitchen: High-specification appliances and stone benchtops, ideal for entertaining.

Resort Amenities: Enjoy exclusive access to the shimmering complex pool, offering a refreshing retreat during Auckland’s summer months without the burden of maintenance.

The Location of Choice
Double Grammar Zone (DGZ): Secure your children’s future with access to Auckland’s best schools.

Parnell Village: A short walk to world-class dining, galleries, and boutique shopping.

Nature at Your Door: Steps away from the Parnell Rose Gardens and the coastal walkways of St Georges Bay.

Easy Commute: Minutes to the CBD, Britomart, and the motorway exchange.

Read more",Daniel Morris-Seymour : 027405 2505
https://www.barfoot.co.nz/property/rental/auckland-city/parnell/apartment/65001140,"4D/28 Stanwell Street, Parnell","$900 per week, available now","Sunny Apartment Panoramic City & Harbour Views

Situated on the corner of Cleveland Rd and Stanwell St, on the 4th floor is this stunning apartment in the popular Northridge block.

This apartment has a northwest facing aspect offering panoramic harbour and city views.

There are 2 double bedrooms with 2 bathrooms (ensuite) and featuring 2 secure underground car parks (side by side).

Living area and master bedroom open onto a large sun drenched balcony.

Situated in the Double Grammar zone, close to the Rose Gardens, Gladstone Rd cafes and shops, University and public transport. Access to the motorway and CBD close by.

Fridge and dishwasher included.

Water is included in the rent.

Please register online on www.barfoot.co.nz to book a viewing time.

Read more",Elinor Mack : 027456 1354
https://www.barfoot.co.nz/property/rental/auckland-city/parnell/unit/11008696,"3/64 Gladstone Road, Parnell","$465 per week, available now","Apartment on Gladstone


Experience the best of city living in this well-maintained, one-bedroom apartment with stunning views! Located in the heart of a vibrant neighborhood. The bedroom provides plenty of room to relax, and the kitchen is spacious with generous storage.

With a washing machine and fridge included, you’ll have all the comforts of home at your fingertips. This apartment is ideally located just a short stroll from Parnell Road, placing you close to the trendy cafés, restaurants, and shops that define the area. Plus, the conveniences like the dairy and other stores on Gladstone Road are nearby.

Enjoy the perfect balance of a lively location with the serenity of your private city view. Don’t miss the chance to make this exceptional apartment your new home!

WATER INCLUDED IN THE RENT. Unfortunately no pets allowed.


Please register online on www.barfoot.co.nz to book a viewing time.

PLEASE NOTE: You MUST REGISTER for an Inspection so we can keep you up-to-date on the status of the inspections and property. Inspections may be cancelled if there are no attendees registered or confirmed.

** Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.

Landlords:
Barfoot and Thompson Parnell offers full Property Management Services.
Please give Kees a call to discuss your requirements on 027 456 1354 or email k.mors@barfoot.co.nz.

Read more",Elinor Mack : 027456 1354
https://www.barfoot.co.nz/property/rental/auckland-city/pt-chevalier/apartment/52003058,"G07/9 Walmer Road, Pt Chevalier","$600 per week, available now","Available for rent, one of the best apartments in the buildings in a fabulous Pt Chev location.

One bedroom, one bathroom, light, bright, modern, and trendy, this apartment offers easy living with an open-plan kitchen, dining, and living space, the kitchen provides ample space through its well-planned design and functionality, and the living room opens to the sunroom/balcony via stacker doors while the sunroom can be opened for fresh air, the exterior screen can be shifted for privacy.

The bedroom is positioned for a view of the morning sunrise, allowing the morning sun to warm up this well-insulated and double-glazed apartment for the day. The bathroom is on-trend and offers tiled floors, a walk-in shower, and quality fittings. This great apartment offers a ventilation system, air conditioning/heat pump, alarm system, and a security door at the ground-level main entrance that can be opened via buzzer.

There is no parking in the building, but there is ample residential street parking located directly outside the apartment.

The location here is what really sets this apartment off, located just outside of the CBD for a quieter setting on the lovely Walmer Road. Here, you will find yourself within easy walking range of Western Springs Parks, playgrounds, Motat, Auckland Zoo, local shops incl Burger Fuel and McDonald's for a sneaky treat, just a quick drive from Chamberlain Park Golf Course and motorway access.

White-ware includes: Fridge/freezer, Dishwasher, Oven, Cooktop, Rangehood.

No Smokers
No pets
Water is not included in the rent.
Move-in costs: 4-weeks bond, 2-weeks rent in advance

THIS PROPERTY IS PROUDLY LISTED BY BARFOOT & THOMPSON, GREY LYNN
“Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide an offer of tenancy letter/email prior to money collection. If unsure, please pop into one of our branches and see us in person.”

Landlords/Investors: At Barfoot & Thompson Grey Lynn Property Management, we provide professional, personalised and bespoke services for our clients. We do this with the backing of the biggest real estate and Property Management Company in Auckland. Ask us today about our management packages, casual letting services and rental appraisal services. We specialise in rentals and property management Auckland-wide. PH: 09 3768954 or email:greylynn.rental@barfoot.co.nz

Read more",Ariana Stephens : 09376 8954
https://www.barfoot.co.nz/property/rental/auckland-city/pt-chevalier/townhouse/11023723,"51B Dignan Street, Pt Chevalier","$1,225 per week, available 6th March","Love where you live.

Available for the first time on the rental market, this home offers an outstanding opportunity to live in one of Point Chevalier’s most sought-after locations.

Flooded with natural light, the open-plan living and dining areas flow seamlessly to an outdoor space perfect for entertaining or family play. The home features three bedrooms, including a master with a walk-in wardrobe and ensuite access to a second full bathroom, along with flexible living spaces to suit a modern lifestyle.

Located on Dignan Street, you will enjoy a great local community and flat, family-friendly living. The property is just minutes from Point Chevalier Beach, Coyle Park, the Point Chevalier Bowling Club, local cafes, and Point Chevalier Primary. Residents can also take advantage of new safe cycleways and the convenience of the recently opened New World supermarket and library.

Please register your interest to view.

Read more",Maureen Kan : 027431 9675
https://www.barfoot.co.nz/property/rental/auckland-city/pt-england/house/29002205,"91 Pt England Road, Pt England","$590 per week, available 6th March","SPACIOUS THREE BEDROOM!!

Features include:
Three Bedrooms,
One bathroom,
Cosy lounge with heat pump,
Close proximity to all amenities,
Close to Glen Innes bus & train station.
Walking distance to Glen Innes Aquatic Center and Riverside Reserve.
Rent: $590.00 per week,
Available Now,
Register online or call the office to view - 096341662.

Read more",Aries Sun : 027568 0334
https://www.barfoot.co.nz/property/rental/auckland-city/remuera/apartment/11023842,"541A Remuera Road, Remuera","$1,050 per week, available now","A six pack with your mates

Gather your friends and get ready to move into a unique apartment space unlike any other in Remuera.

Right above the Upland Road shops, you'll find this spacious apartment with six - yes that's right - six large double bedrooms.

On the ground floor is the kitchen, bathroom and lounge with heat pump. Then upstairs you'll find the six bedrooms (some facing north with sun streaming in and others facing south with amazing views over the suburbs).

Parking is too easy with multiple spaces at the rear of the building and free parking for many others between 6pm and 8am in the carpark next door.

Then look what's on your door step...literally! A Four Square supermarket, multiple restaurants and takeaways, bars, cafés, vape shop and liquor stores. Plus there's a bus stop right out front to take you straight into the city.

So make a booking to inspect now - character spaces like this don't come along often!

Move in costs:
One weeks rent in advance - $1,050.00
Four weeks rent as bond - $4,200.00
TOTAL - $5,250.00

DO NOT GO ONTO THE PROPERTY AT ANY TIME WITHOUT AN AGENT.

VIEWINGS: You must register to view this property, so please go to the listing on our website and click ""book a viewing"". This way we can keep you up to date on the property and send you viewing times. If there is not a suitable viewing time please still register and we will notify you of the next viewing times.

BEWARE OF SCAMS! Barfoot & Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing ID and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person.

LANDLORDS: Barfoot and Thompson Swanson offers full property management services. Please give me a call to discuss your requirements on 027 839 9603 or email p.walsh@barfoot.co.nz

Read more",Patrick Walsh : 027839 9603
https://www.barfoot.co.nz/property/rental/auckland-city/remuera/unit/11021421,"139B Victoria Avenue, Remuera","$530 per week, available now","The ultimate Remuera lifestyle starts here. Don't wait

Discover the potential of this recently renovated, unfurnished studio perfectly positioned in one of Remuera's most sought-after and serene locations. Ideal for a single professional or a couple, this modern and charming space is a rare find, boasting a fresh, well-lit atmosphere with brand-new tiled flooring ready for you to customize. Step outside to a lovely small sitting area for your morning coffee and appreciate the shared backyard, offering a clothesline and ample space for the keen gardener to cultivate vegetables or flowers, all while enjoying picturesque views. Beyond the comfort of your home, you gain access to the highly prized Double Grammar Zone (Auckland Grammar School & Epsom Girls Grammar School), plus convenient local schooling. Commuting is effortless with a bus stop right outside, and daily life is simplified with New World just a 2-minute drive away, while Remuera Village and the beautiful Orakei Basin are reachable in minutes. Don't miss this opportunity to secure a prime spot and create your perfect retreat in an unbeatable location!

Read more",Daniel Morris-Seymour : 027405 2505
https://www.barfoot.co.nz/property/rental/auckland-city/sandringham/townhouse/11022482,"44A Tranmere Road, Sandringham","$780 per week, available now","3 Bed two-storey cedar townhouse for rent close to Sandringham Village

The rear house is a 1980s two-storey cedar townhouse, located on a shared driveway in a quiet cul-de-sac close to Sandringham Village. The property is within easy reach of Sandringham shops, cafés, and restaurants, as well as St Lukes Mall, and offers a convenient bus route to the city. Zoned for Edendale Primary, Balmoral Intermediate, and Mt Albert Grammar, Sandringham Village is just a short walk away.

Ground Floor:
The ground floor features a light-filled open-plan living and dining area that opens directly onto a deck, providing excellent indoor–outdoor flow for entertaining. The kitchen is compact and functional, positioned conveniently off the living/dining area. Also on this level are Bedroom 3, a bathroom, and a laundry area with internal access from the carport. Additional storage and a separate garden shed provide valuable extra space.

Upper Floor:
Upstairs comprises a generous master bedroom with a built-in robe, a large second bedroom, and a separate study nook ideal for working from home or as a hobby room. Additional storage is also available on this level, with the central spiral stairwell efficiently connecting both floors.

Overall, the home offers three bedrooms plus a study, excellent storage throughout, and a well-balanced layout that separates living and sleeping areas. Off-street parking, outdoor decking, and multiple storage options add to the property’s appeal.

Key Features:
3 Bedrooms
Study nook
1 Bathroom
Carport + OSP
Storage
Close to Sandringham Village & St Lukes Mall
In zone for some of Auckland’s top schools

Don't miss out on this opportunity to live in a great location in a comfortable and spacious home.

No Smokers/Vapers
Pets negotiable
Move-in costs: 4-weeks bond, 2-weeks rent in advance
Water & Lawns not included in the rent
Available for 1 year fixed term tenancy, with the possibility of renewal.

THIS PROPERTY IS PROUDLY MANAGED BY BARFOOT & THOMPSON GREY LYNN
#1 Top Small Property Management Office Central Auckland Region to end March 2023
#1 Top Small Property Management Office Central Auckland Region for 6 months ending Sept 2022

Landlords/Investors: At Barfoot & Thompson Grey Lynn Property Management, we provide professional, personalised and bespoke services for our clients. We do this with the backing of the biggest real estate and Property Management Company in Auckland. Ask us today about our management packages, casual letting services and rental appraisal services. We specialise in rentals and property management Auckland wide. PH: 09 3768954 or email:greylynn.rental@barfoot.co.nz

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide an offer of tenancy letter/email prior to money collection. If unsure, please pop into one of our branches and see us in person.

Read more",Vlad Muhin : 0272332 724 | Ly Hoang : 027431 9472
