URL,Location,Sale_Type,Description,Agents
https://www.barfoot.co.nz/property/rental/manukau-city/mangere-east/house/85002217,"8A Appleby Place, Mangere East","$595 per week, available now","Nicely Presented Home - Mangere East

Welcome to Your New Home in Mangere East! Conveniently located in a prime spot with easy access to motorways and all amenities, this charming 2-bedroom, 1-bathroom property is ready to welcome you home.

Enjoy the serene surroundings with nearby parks such as David Lange Park, Moyle Park, and Mangere Centre Park, perfect for relaxing strolls or picnics with family and friends.

This property comes with the added convenience of a single garage for parking, ensuring your vehicle is safe and secure.

Don't miss out on the opportunity to make this wonderful property your new home sweet home.

Contact us today to schedule a viewing and make this dream property yours!

Do note that the photos are virtually staged

VIEWINGS: To register for viewings please click on 'book a viewing time' on the Barfoot and Thompson website, enter your contact details and you will automatically be updated when the next viewing time is available.

Feel free to view the property from the roadside. However, please DO NOT ENTER the property under any circumstances.

Available -05/03/2026
Rent -$595.00
Book for a viewing online or call 09 363 1333

Beware of scams! Barfoot and Thompson do not ask for any money to paid upfront for our properties until after you have viewed by a staff member who will be wearing I.D and travel in a sign-written vehicle and completed our application form. If you are the successful applicant, we will provide you with a tenancy agreement and clear instructions on what money you are required to pay and when. If unsure, please give us a call or pop into our branch and see us in person.

Read more",Preena Kaur : 027886 4600
https://www.barfoot.co.nz/property/rental/manukau-city/mangere/house/11019243,"591 Massey Road, Mangere","$720 per week, available now","Welcome Home


Step into a world where luxury meets affordability, where every room is designed to make you feel special and valued. Whether you're relaxing in the cozy living room or whipping up a culinary masterpiece in the modern kitchen, this home is sure to delight your senses and elevate your lifestyle.

Features :

* 3 Spacious bedrooms
* 1 Combined Bathroom and toilet
* Separate toilet
* Separate laundry
* Ample of secured parking at the property
* Fully fenced with a main gate at the front adding extra security.

**Please note there is a garage/ sleepout that is not included**

Located in the highly sought-after area of Mangere, this property offers more than just a place to live – it offers a sanctuary where you can create lasting memories with your loved ones. With easy access to local amenities, schools, and parks, you'll have everything you need right at your fingertips.

This is the perfect space for families, professionals, or anyone seeking a welcoming retreat with unbeatable convenience.

REGISTER FOR VIEWINGS

www.barfoot.co.nz/Branches/Mangere/Rentals or email mangere.rental@barfoot.co.nz.
Select a property and click ""Book a Viewing Time"". If no times are available, register your details to be notified of the next viewing.

IMPORTANT NOTICE: Beware of Scams
Barfoot & Thompson will never ask for upfront payments.

Viewings are conducted by staff with official ID in sign-written vehicles.
Payments are requested only after completing an application form and receiving a tenancy agreement with clear instructions.

If unsure, contact us directly or visit our branch.
CONTACT US

Branch: 09 257 5682
Ian: 027 292 7990

Visit us at 359 Massey Rd, Mangere East (next to Countdown).

Read more",Ian Gonsalves : 027292 7990
https://www.barfoot.co.nz/property/rental/manukau-city/mangere/townhouse/11023908,"28E Jordan Road, Mangere","$720 per week, available now","Jolly Jordan!

**Stylishly Furnished 3-Bedroom Home in Mangere – Comfort, Space & Convenience!**

Welcome to your new home! This modern and beautifully maintained 3-bedroom property in the heart of Mangere offers the perfect blend of comfort and convenience.

Step inside to find:
**Three Generous Bedrooms**
Spacious and light-filled, each bedroom is perfect for families, professionals, or anyone needing that extra bit of space.

**1.5 Contemporary Bathrooms**
Enjoy a full main bathroom plus a convenient separate guest toilet – ideal for busy mornings and entertaining guests.

**Open-Plan Living**
The sun-soaked living and dining areas flow effortlessly, providing the perfect space to relax, entertain, or unwind after a long day.

**Modern Kitchen**
Well-appointed with quality appliances and ample storage for all your culinary needs.

**Single Internal Garage**
Keep your vehicle secure and enjoy the added bonus of internal access, making grocery runs and rainy days a breeze.

**Low-Maintenance Outdoor Area**
A private space to enjoy morning coffee or weekend BBQs with friends and family.

**Location Highlights:**
- Close to local schools, parks, and amenities
- Easy access to public transport and motorways
- Vibrant Mangere community atmosphere

Ready to make this your new address?
Contact us today to arrange a viewing and secure this fantastic opportunity before it’s gone!

**Don’t miss out – homes like this are in high demand!**

No Smoking
Pets considered on request.
A pet bond may be required if the landlord consents to one or more pets being kept at the property.

Move in costs:
4 week bond
1 week in advance

Click on BOOK A VIEWING to register your interest, select a viewing time or apply online via our website. https://www.barfoot.co.nz/branches/beachlands?tab=ForRent

LANDLORDS: We offer free rental appraisals along with a full comprehensive property management service with very experienced property managers who are always happy to discuss the changes to legislation that may affect you. ie: insulation, healthy homes, etc. Please call Donna 027 839 7107

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out with a staff member who will be wearing I.D and travels in a sign-written vehicle.

They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We do not advertise on Facebook Marketplace.

Read more",Donna Kirkwood : 027839 7107
https://www.barfoot.co.nz/property/rental/manukau-city/mangere/townhouse/11024334,"5A Hall Avenue, Mangere","$885 per week, available now","Brand New High End Home

Be the very first to live in this stunning, front-positioned masterpiece. Designed for families and professionals who refuse to compromise on style, this home blends high-end finishes with an intelligent, sun-drenched layout.

The Chef’s Kitchen, the heart of the home featuring SMEG appliances, engineered stone benchtops, induction cooking, and premium European tapware.

Seamless entertaining, Floor-to-ceiling double glazed windows flood the open-plan living and dining area with light, flowing effortlessly to a private sunny deck and low-maintenance lawn.

Four plush bedrooms with built-in robes. The master suite features a luxury double-sink ensuite, while the family bathroom offers a deep soaking tub for total relaxation and a convenient guest powder room downstairs.

All-Season Comfort, Full central heating and air conditioning, double glazing, and a Rinnai mains pressure hot water system.

Smart storage, a carpeted under-stairs ""nook"" with lighting, extra-large cupboards, and a single internal-access garage.

Security & ambience, full alarm system, security window latches, and LED/mood lighting throughout.

The Location: At the Center of Everything

The Commute: Just 10–12 minutes to Auckland Airport and moments from the SH20 motorway for a fast run to the CBD or Manukau.

The Essentials: A 2-minute drive to Mangere Town Centre for supermarkets, the library, and the famous Saturday markets.

The Outdoors: Minutes from Mangere Mountain and Ambury Park for harbour views and coastal walks.

Education: Within easy walking distance to Koru School and Mangere College.

Move in and enjoy that ""new home"" smell—and the satisfaction of being the first to peel the stickers off your brand-new appliances.

Don’t miss your chance to live in this brand new, stylish, sunny, and superbly located home. Book in for a viewing TODAY!

Disclaimer: Furnished images have been created with AI software and are indicative only.

Read more",Jazz Kaur : 027406 5938
https://www.barfoot.co.nz/property/rental/manukau-city/manukau/apartment/11018904,"1102/17 Putney Way, Manukau","$530 per week, available now","Your Dream Rental Apartment Awaits

Welcome to this charming apartment in the heart of Manukau City Centre, offering comfort, convenience, and an unbeatable location. This inviting home features two bedrooms and one bathroom, ideal for easy, low-maintenance living.

Enjoy the best of the outdoors with nearby green spaces such as Hayman Park, Manukau Sports Bowl, and Aronia Park, perfect for relaxation and recreation.

Positioned in a true walker’s paradise, daily errands are effortless with shops, dining, and amenities all close by. The Manukau Train Station is just a three-minute walk away, making commuting quick and convenient.

This is a fantastic opportunity to secure a well-located home in a vibrant area.
Please note: this apartment does not include a car park.

Contact us today to arrange a viewing and make this property your next home.

Available - 26/12/2025
Rent - $530.00
Book for a viewing online or call 09 363 1333

Beware of scams! Barfoot and Thompson do not ask for any money to paid upfront for our properties until after you have viewed by a staff member who will be wearing I.D and travel in a sign-written vehicle and completed our application form. If you are the successful applicant, we will provide you with a tenancy agreement and clear instructions on what money you are required to pay and when. If unsure, please give us a call or pop into our branch and see us in person.

Read more",Carleen Daw : 027227 3794
https://www.barfoot.co.nz/property/rental/manukau-city/manukau/apartment/11023914,"608/17 Putney Way, Manukau","$560 per week, available now","2 Beddie near all amenities !!

This well-presented apartment offers a practical and comfortable layout, featuring two double bedrooms and a modern, well-appointed bathroom. Designed for easy living, the home provides ample space for relaxation while maintaining a functional flow throughout.

Ideally positioned within walking distance to Westfield Mall and Manukau Train Station, you will enjoy unparalleled convenience with excellent shops, cafés, restaurants, and essential amenities just moments from your doorstep.

This is a fantastic opportunity to secure a well-located home in a thriving and dynamic community.

Contact us today to arrange a viewing and make this property your next home.

Read more",Vivek Gautam : 021728 978
https://www.barfoot.co.nz/property/rental/manukau-city/manukau/house/11021888,"2 Isola Place, Manukau","$950 per week, available now","Welcome to Your Next Family Home

We are proud to present this beautifully maintained residence—designed for comfortable, modern living and perfect for families who value space, style, and peace of mind.

**Property Features:**

4 generous bedrooms – built to ensure restful nights and personal retreats
2 stylish bathrooms – featuring quality fittings and ample storage
Double garage – secure parking with extra room for storage or hobbies
Spacious, light-filled living areas – ideal for entertaining and everyday living
Modern kitchen – equipped with quality appliances and plenty of bench space
Low-maintenance yard – perfect for families, pets, or easy weekend living
Air conditioning – Available in Lounge, Dining and one of the bedrooms, stay comfortable all year round
Secure and private – enjoy peace of mind in a welcoming community

We pride ourselves on delivering a seamless renting experience, with responsive support and clear communication every step of the way.

Ready to make your move?
Contact us today to arrange your private inspection and discover the perfect place to call home.

Total Move In Cost: $5700.00
2 Weeks Rent - $1900.00
4 Weeks Bond - $3800.00

NO SMOKERS

To speed up the application process, you can now apply online on the Barfoot & Thompson website!

*** To register for viewings please click on ""book a viewing time"" on the Barfoot & Thompson Meadowbank website, enter your contact details and you will automatically be updated when viewing times are available ***
----------------------
Feel free to view the property from the roadside, however please do not enter the property under any circumstances unless you are with a Barfoot & Thompson agent. When arriving for viewing please park on roadside and do not park on driveway.

For further listings, please refer to the link below

http://www.barfoot.co.nz/Branches/meadowbank/Rentals

Landlords:
Barfoot and Thompson Meadowbank offers Rental Appraisals and Full Property Management Solutions. Please give us a call today to discuss your Property Management.


Read more",Howard Chiu : 027274 4944
https://www.barfoot.co.nz/property/rental/manukau-city/manukau/townhouse/11009073,"3/31 Mahalo Avenue, Manukau","$610 per week, available 1st May","Newly Townhouse at Manukau Central

Newly, bright, sunny, townhouse with two bedrooms, located at Pacific Gardens, Manukau Central.

Perfect and move-in ready for young families and professionals looking for a convenient low maintenance lifestyle.

This lovely townhouse features:
- 2 bedrooms with wardrobes
- 1 bathroom and toilet + 1 separate toilet
- Open plan modern living
- Full spec kitchen with oven, cooktop, rangehood, dishwasher, engineered stone bench top.
- Easy care garden. Soak-in the sunshine on a fresh timber deck!
- Private car park right in front of your property
- 10 year Master Build guarantee

Located in the most desired location in Manukau and conveniently close to Manukau City Centre. Walk within minutes to local shops, cafes and restaurants, a wide range of facilities, amenities and the Pacific Events Centre.

A short distance to the kindergarten, schools and Universities – MIT, AUT South Campus, Westfield Manukau Shopping Centre, Supa clinic and medical center.

Easy access to motorways SH1 & SH2, public transport and 25 minutes drive to Auckland Airport. A short distance to the Manukau Transport Hub - train station and bus interchange.

Don't miss out on the opportunity to make this beautiful property your new home. Contact us today to schedule a viewing!

Move in cost: Bond 4 weeks, plus 1 week rent in advance.

No smokers
Pets considered on request.
A pet bond may be required if the landlord consents to one or more pets being kept at the property.

Available from 30/04/2026

Click on BOOK A VIEWING to register your interest, select a viewing time or apply online via our website. https://www.barfoot.co.nz/branches/beachlands?tab=ForRent for more details.

LANDLORDS: We offer free rental appraisals along with a full comprehensive property management service with very experienced property managers who are always happy to discuss the changes to legislation that may affect you. ie: insulation, healthy homes, etc. Please call Donna Kirkwood on 027 839 7107.

Read more",Donna Kirkwood : 027839 7107
https://www.barfoot.co.nz/property/rental/manukau-city/manukau/townhouse/11009074,"4/31 Mahalo Avenue, Manukau","$610 per week, available 20th March","MAHALO MAGIC!

Newly, bright, sunny, townhouse with two bedrooms each, located at Pacific Gardens, Manukau.

Perfect and move-in ready for young families and professionals looking for a convenient low maintenance lifestyle.

This lovely townhouse features:

- 2 bedrooms with wardrobes
- 1 bathroom and toilet + 1 separate toilet
- Open plan modern living
- Full spec kitchen with new oven, cooktop, rangehood, dishwasher, engineered stone bench top.
- Easy care garden. Soak-in the sunshine on a fresh timber deck!
- Private car park right in front of your property
- 10 year Master Build guarantee
- Conveniently located near suburbs like Flat Bush, Manukau, Takanini, and manurewa high schoolManurewa
- In zone for schools such as Manurewa high school, wiri central school

Located in the most desired location in Manukau and conveniently close to Manukau City Centre. Walk within minutes to local shops, cafes and restaurants, a wide range of facilities, amenities and the Pacific Events Centre.

A short distance to the kindy, schools and Universities – MIT, AUT South Campus, Westfield Manukau Shopping Centre, Supa clinic and medical centre.

Easy access to motorways SH1 & SH2, public transport and 25 minutes drive to Auckland Airport. A short distance to the Manukau Transport Hub - train station and bus interchange.

Move in cost: Bond 4 weeks, plus 1 week rent in advance.

No smokers
Pets considered on request.
A pet bond may be required if the landlord consents to one or more pets being kept at the property.

LANDLORDS: We offer free rental appraisals along with a full comprehensive property management service with very experienced property managers who are always happy to discuss the changes to legislation that may affect you. ie: insulation, healthy homes, etc. Please call Donna Kirkwood 027 839 7107

Read more",Donna Kirkwood : 027839 7107
https://www.barfoot.co.nz/property/rental/manukau-city/manukau/townhouse/11023566,"28 Tuaiwi Street, Manukau","$630 per week, available now","Discover Your Urban Retreat: Where Nature Meets City Living

Step Into Your Next Chapter of Modern Comfort & Urban Convenience

Welcome home to a haven where life feels effortlessly connected and endlessly rewarding. This inviting three-bedroom sanctuary is designed for those who crave both the tranquility of nature and the pulse of city living.

Located just a stone's throw away from the lush greenery of Hayman Park, Aronia Park, and the excitement of Manukau Sports Bowl, you'll have endless opportunities to explore and unwind in nature.

Step inside, and you’ll discover a space where comfort meets style. Three welcoming bedrooms create restful retreats for every member of the household. The contemporary bathroom is thoughtfully appointed for relaxation and ease. Open-plan living and dining areas flow seamlessly, inviting you to unwind or entertain in a space washed with natural light.

A secure parking space ensures your vehicle is always close at hand, while the location keeps you connected to shopping, dining, schools, and transport, all within easy reach.

Do note that the photos are virtually staged

Don't delay to view this outstanding property
Available: 06/02/2026
Rent $630.00
Book for a viewing online or call 09 363 1333

VIEWINGS: To register for viewings please click on 'book a viewing time' on the Barfoot and Thompson website, enter your contact details and you will automatically be updated when the next viewing time is available.

Feel free to view the property from the roadside. However, please DO NOT ENTER the property under any circumstances.

Beware of scams! Barfoot and Thompson do not ask for any money to paid upfront for our properties until after you have viewed by a staff member who will be wearing I.D and travel in a sign-written vehicle and completed our application form. If you are the successful applicant, we will provide you with a tenancy agreement and clear instructions on what money you are required to pay and when. If unsure, please give us a call or pop into our branch and see us in person.

Read more",Carleen Daw : 027227 3794
https://www.barfoot.co.nz/property/rental/manukau-city/manukau/unit/11022124,"2/566 Great South Road, Manukau","$525 per week, available now","2-Bedroom Unit in Prime Location - Lawn & Water Included!

**PLEASE REGISTER YOUR DETAILS TO RECEIVE VIEWING TIMES**

To register for viewings, please click on ""Book a Viewing Time"" on the Barfoot website. Enter your contact details, and you will be automatically notified when viewing times become available.

What's Included:
- Lawn Maintenance: No need to worry about yard work—it's all taken care of!
- Water Costs: Water usage is included in the rent

- Spacious Two-Bedroom Layout: Comfortable, well-sized rooms throughout.
- Over-Sized Living & Dining: A massive footprint ideal for hosting and relaxation.
- A pet bond may be required if the landlord consents to one or more pets being kept at the property

Move-In Costs:
- 1 week’s rent in advance: $525
- 4 weeks’ bond: $2,100
**Total Move-In Costs: $2,625**

Feel free to view the property from the roadside, however please do not enter the property under any circumstances unless you are with a Barfoot & Thompson agent. When arriving for viewing please park on the roadside and do not park on the driveway.

For more info please call/text:
Jason - 027 477 3669
Zaf - 027 839 1129

Read more",Jason Raj : 027477 3669 | Zafer Isiklar : 027839 1129
https://www.barfoot.co.nz/property/rental/manukau-city/manurewa-east/house/11015217,"30C Ferguson Street, Manurewa East","$690 per week, available now","Modern Home for rent, 1 Car Garage

Welcome to a world where comfort, style, and functionality seamlessly intertwine. Our 2-story house invites you to indulge in modern living like never before.

With ample room to stretch out and relax, this house boasts three generously sized bedrooms, perfect for your family's needs. Plus, a dedicated study/office space provides the ideal environment for productivity and focus.

The modern property has your very own attached garage, providing secure storage for your vehicles and outdoor gear. Enjoy the convenience of direct access to your home.

Please register online and book yourself in for a viewing time using the automated system. If no times are posted, please register anyway and you will be advised as soon as arrangements have been made and/or updated as necessary.

If booking times don't suit you please send me an email or text messages.

Office hours are 8.30am to 5.00pm Monday to Friday

IMPORTANT NOTICE: Beware of scams!
Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out with a staff member who will be wearing I.D, business cards with photo and travels in a sign-written vehicle. They will then provide a full tenancy agreement to be signed IN OUR OFFICE prior to money collection. If unsure, please pop into our branch and see us in person

Read more",Valentin Schiff : 027404 5807
https://www.barfoot.co.nz/property/rental/manukau-city/manurewa-east/unit/20000345,"2/46 Myers Road, Manurewa East","$540 per week, available now","2/46 Myers Road

Two bedroom unit with an open plan living, dining & kitchen with an internal single garage. This property is centrally located close to schools, shops and public transport.

Available now.

Total moving in cost $2,700.00
Rent: $540.00
Bond: $2,160.00 (4 weeks)

Please view the property from the roadside only. DO NOT ENTER the property or park on the driveway under any circumstances.

*** To register for viewings please click on ""book a viewing time"" on the Barfoot & Thompson website, enter your contact details and you will automatically be updated when viewing time is available. ***

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.

Read more",Zenalie Falepeau : 027431 9515
https://www.barfoot.co.nz/property/rental/manukau-city/manurewa/house/11014340,"7A Dreadon Road, Manurewa","$850 per week, available now","Standalone 4 bedroom house

Experience luxury and comfort in this stunning standalone house. It offers;
- Four Spacious Bedrooms
- Modern Kitchen
- Separate Lounge Area
- Three Bathrooms
- Single Internal Access Garage

Its conveniently located close to schools, Manurewa Town Centre, Botanical garden and public transport.

Available NOW!

Total moving in cost $4,250.00
Rent: $850.00
Bond: $3,400.00 (4 weeks)

Please view the property from the roadside only. DO NOT ENTER the property or park on the driveway under any circumstances.

*** To register for viewings please click on ""book a viewing time"" on the Barfoot & Thompson website, enter your contact details and you will automatically be updated when viewing time is available. ***

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.

Read more",Zenalie Falepeau : 027431 9515
https://www.barfoot.co.nz/property/rental/manukau-city/manurewa/house/11014778,"23 Totara Road, Manurewa","$730 per week, available now","Manurewa Here We Come


As you enter, bask in the warm natural light that dances through the windows, illuminating the living space and creating a cozy ambiance that welcomes you home.

Features :

* 4 good size Bedrooms
* 1 Combined Bathroom and toilet
* Separate laundry
* Modern kitchen comes with dishwasher
* Fully fenced
* Sunroom

Location :

Situated in a prime location with easy access to public transports, a short drive to Manurewa Town Centre, close to parks, local schools, local shops,. In-zone for Manurewa Intermediate, Manurewa South School and James Cook High School.

REGISTER FOR VIEWINGS

www.barfoot.co.nz/Branches/Mangere/Rentals or email mangere.rental@barfoot.co.nz.
Select a property and click ""Book a Viewing Time"". If no times are available, register your details to be notified of the next viewing.

IMPORTANT NOTICE: Beware of Scams
Barfoot & Thompson will never ask for upfront payments.

Viewings are conducted by staff with official ID in sign-written vehicles.
Payments are requested only after completing an application form and receiving a tenancy agreement with clear instructions.

If unsure, contact us directly or visit our branch.
CONTACT US

Branch: 09 257 5682
Ian: 027 292 7990

Visit us at 359 Massey Rd, Mangere East (next to Countdown)

Read more",Ian Gonsalves : 027292 7990
https://www.barfoot.co.nz/property/rental/manukau-city/manurewa/house/11022420,"B/52 Orams Road, Manurewa","$810 per week, available now","5 Bedroom + 3 Bathrooms, Manurewa/Hillpark

Modern Home in Manurewa Region

The ground floor offers an open-plan kitchen & dining, living area, a double-sized bedroom, a bathroom, and a single garage with the laundry.

The upstairs offers a master bedroom & ensuite, three generous bedrooms, and a public bathroom.

Features:
1. Modern, Privacy and secure
2. Easy care backyard
3. Heat pump and security alarm system equipped
4. 5 mins driving to the Botanic Garden
5. 5 mins driving to Manukau Town Centre with shops, dining, and services.
6. Located in the sought-after Hill Park area of Manurewa. Quick and easy access to the motorway.

Available from 21 Feb 2026

The cost to move in is equivalent to:
One week rent in advance = $810.00
Bond (4 weeks rent) = $3240.00

A total of $4050.00 is due upon signing the Residential Tenancy.

Register your interest by clicking the 'Link' on this page, to transfer to our online 'BOOKING SYSTEM', register and select your preferred time for a viewing or alternatively contact Jimmy at 021 798 155 (TEXT TEXT PLEASE TEXT TEXT)

NOTE: Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out with a staff member who will be wearing I.D and travels in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money
collection. If unsure, please pop into our branch and see us in person.

Read more",Jimmy Xiang : 021798 155
https://www.barfoot.co.nz/property/rental/manukau-city/manurewa/house/11022423,"1/62 Coxhead Road, Manurewa","$830 per week, available now","5 Bedroom Home – Manurewa


*** To register for viewings please click on ""book a viewing time"" on the Barfoots website, enter your contact details and you will automatcially be updated when viewing time is available ***

This well-presented home offers space, flexibility, and convenience in a sought-after Manurewa location. Featuring five generous bedrooms, including one downstairs with its own separate entrance and ensuite, this property is perfect for extended family, guests, or a private work-from-home setup.

The home also includes a carport plus plenty of off-street parking, making it ideal for families with multiple vehicles. Enjoy comfortable living with practical layout and easy access to local schools, shops, and transport.

Key Features:
*5 bedrooms (1 downstairs with separate entry & ensuite)
*Multiple living options for large or extended families
*Carport + heaps of off-street parking
*Convenient Manurewa location
*Ensuite

A great opportunity for those seeking space and versatility—don’t miss out!!!!

Move in costs:
1 week Rent: $ 830.00
Bond: $3,320.00
Total: $4150.00

For more info please call/text:
Office - 09 278 3024
Gits - 027 285 3839
Jason- 0274773669


For further listings, please refer to the link below
http://www.barfoot.co.nz/Branches/papatoetoe/Rentals

Landlords:
Barfoot and Thompson Papatoetoe offers Rental Appraisals, Casual Letting and Full Property Management Solutions. Please give Gitanjali a call today to discuss your Property Management.

Beware of scams! Barfoot and Thompson do not ask for any money to paid upfront for our properties until after you have viewed by a staff member who will be wearing I.D and travel in a sign-written vehicle and completed our application form. If you are the successful applicant, we will provide you with a tenancy agreement and clear instructions on what money you are required to pay and when. If unsure, please give us a call or pop into our branch and see us in person.

Read more",Gitanjali Sain : 027285 3839 | Jason Raj : 027477 3669
https://www.barfoot.co.nz/property/rental/manukau-city/manurewa/house/20000168,"51A Trimdon Street, Manurewa","$560 per week, available now","Home Sweet Home!

Cute 2 bedroom free standing home is available for you!

The house is set on a large fenced section, in a nice cul-de-sac street!
There is a single attached garage for you as well.

-4weeks rent as bond
-1 weeks rent in advance

Please feel free to view the property from the roadside. Please respect the current resident's privacy and do not enter the property under any circumstances

Please DO NOT park in the driveway when attending viewings.

YOU NEED TO VIEW THE PROPERTY BEFORE WE ARE ABLE TO PROCESS YOUR APPLICATION.

***To register for viewings please click on ""book a viewing time"" on the Barfoot & Thompson website, enter your contact details and you will automatically be updated when viewing time is available***

For further listings please refer to link below
http://www.barfoot.co.nz/Branches/manurewa/Rentals

If you have any further questions regarding the property please contact the office on 09 266 7091.

PLEASE NOTE: You MUST REGISTER for an Inspection so we can keep you up-to-date on the status of the inspections and property. Inspections may be cancelled if there are no attendees registered or confirmed.

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out with a staff member who will be wearing I.D and travels in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person.









Read more",Denise Paretovich : 027431 9527
https://www.barfoot.co.nz/property/rental/manukau-city/manurewa/house/20000380,"11 Neems Place, Manurewa","$630 per week, available now","SPANISH CHARM

Live in style in this spacious renovated 3-bedroom home, situated on a fenced section with a single garage. The home boasts a cosy step-down lounge with a heatpump, perfect for relaxing on chilly winter nights or hot sunny days. Enjoy the outdoors in your private backyard, complete with a BBQ area. Plus, a park for the kids just at the end of the road. Don’t miss out on this great opportunity!

Move in costs consist of four weeks rent as bond & one weeks rent in advance.

Please feel free to view the property from the roadside. Please respect the current resident's privacy and do not enter the property under any circumstances

Please DO NOT park in the driveway when attending viewings.

YOU NEED TO VIEW THE PROPERTY BEFORE WE ARE ABLE TO PROCESS YOUR APPLICATION.

***To register for viewings please click on ""book a viewing time"" on the Barfoot & Thompson website, enter your contact details and you will automatically be updated when viewing time is available***

For further listings please refer to link below
http://www.barfoot.co.nz/Branches/manurewa/Rentals

If you have any further questions regarding the property please contact the office on 09 266 7091.

PLEASE NOTE: You MUST REGISTER for an Inspection so we can keep you up-to-date on the status of the inspections and property. Inspections may be cancelled if there are no attendees registered or confirmed.

Read more",Nancy Wech : 027235 6841
https://www.barfoot.co.nz/property/rental/manukau-city/manurewa/house/20000389,"2/1 Churchill Avenue, Manurewa","$550 per week, available 13th March","Charming 2 Bedroom 1 Bathroom Unit

Are you searching for a cozy and comfortable rental property in the heart of Manurewa? Look no further! We have the perfect property for you!

Introducing a charming and inviting 2-bedroom, 1-bathroom unit that is sure to capture your heart. This property is situated at a convenient distance from all local amenities and public transport, making it ideal for individuals and families alike.

Step inside and be greeted by the warm and welcoming atmosphere created by the freshly painted interior and the newly polished wooden flooring. This property offers a cozy haven where you can relax and unwind after a long day.

The spacious living area invites you to make yourself at home, with plenty of room for entertaining guests or simply enjoying a quiet evening in. The natural light that fills the room adds to the inviting ambiance, creating a space that you'll love coming back to.

The bathroom features a separate toilet, providing convenience and privacy for you and your guests.

Parking will never be a concern with the single internal access garage, ensuring that your vehicle is safe and secure at all times. Say goodbye to the hassle of searching for parking spaces – your designated spot awaits you.

Convenience is at your fingertips, as this property is within walking distance of all local amenities and public transport. Whether you need to run errands, grab a bite to eat, or catch a bus, everything is just a stone's throw away.

Don't let this opportunity slip through your fingers. With its inviting and welcoming atmosphere, convenient location, and secure parking, this property won't stay on the market for long!

**No smokers permitted**

Total move in costs:
4 Weeks Bond
1 Weeks rent in advance

Please feel free to view the property from the roadside. Don't enter the property under any circumstances

YOU NEED TO VIEW THE PROPERTY BEFORE WE ARE ABLE TO PROCESS YOUR APPLICATION.

***To register for viewings please click on ""book a viewing time"" on the Barfoot & Thompson website, enter your contact details and you will automatically be updated when viewing time is available***

For further listings please refer to link below

https://www.barfoot.co.nz/branches/manurewa?tab=ForRent

PLEASE NOTE: You MUST REGISTER for a viewing so we can keep you up-to-date on the status of the inspections and property. Viewings may be cancelled if there are no attendees registered or confirmed.

Read more",Karim Ahmed : 027289 8787
https://www.barfoot.co.nz/property/rental/manukau-city/manurewa/house/20001805,"29 Glenveagh Park Drive, Manurewa","$780 per week, available 6th March","Spacious 4 Bedroom on Glenveagh Park Drive!


Step Into a Home That Elevates Everyday Living!

Discover the perfect blend of comfort, style, and peace of mind in this beautifully refreshed brick & tile residence designed for those who aspire to something more.

Imagine coming home to a space that’s not only modern and low-maintenance, but also freshly repainted with brand new carpet underfoot and ambient downlights setting the mood. Every detail has been crafted to inspire a sense of pride and belonging.

This generous home features:
- 4 double bedrooms, including a private master retreat with ensuite
- 2 gleaming bathrooms for convenience and privacy
- Double internal access garage for secure parking and extra storage
- Seamless indoor/outdoor flow to a fully fenced backyard—perfect for gatherings, relaxation, or letting the kids play freely
- Backs onto Mountfort Park, offering endless green space just steps from your door

Elevate your lifestyle. Give your family the space they deserve. Experience a home where every detail invites you to strive for something better.

AVAILABLE NOW
Total Move in Cost
Rent - 1 weeks rent in advance
Bond - 4 weeks rent

Please feel free to view the property from the roadside. Don't enter the property under any circumstances

YOU NEED TO VIEW THE PROPERTY BEFORE WE ARE ABLE TO PROCESS YOUR APPLICATION.

***To register for viewings please click on ""book a viewing time"" on the Barfoot & Thompson website, enter your contact details and you will automatically be updated when viewing time is available***

For further listings please refer to link below

http://www.barfoot.co.nz/Branches/manurewa/Rentals

To speed up the application process you can fill out an application online before you come to the viewing.

PLEASE NOTE: You MUST REGISTER for an Inspection so we can keep you up-to-date on the status of the inspections and property. Inspections may be cancelled if there are no attendees registered or confirmed.

Read more",Nancy Wech : 027235 6841
