URL,Location,Sale_Type,Description,Agents
https://www.barfoot.co.nz/property/rental/franklin-district/pukekohe/house/46001512,"14 Matawai Puna Drive, Pukekohe","$750 per week, available 3rd April","Four Bedroom Family Home

This home situated in a prime location has resurfaced the rental market & is ready for the right tenants to call it their own!

- Four bedrooms, master with en suite and walk in
wardrobe
- Open plan modern kitchen with electric cooking
- Open plan lounge and dining with heat pump
- Bathroom with shower and bath
- Laundry in garage
- Double internal access garage
- Lawns/gardens maintained by tenants
- Fully fenced
- Town water
- Pets considered
- No smokers
- In zone for Tamaoho School, Pukekohe
Intermediate and Pukekohe High School

Could this be your next rental property? Confirm all viewing times by copying and pasting this link into your browser:

https://tinyurl.com/2p8u9c6n

Click on the property and then click on the Book a viewing link! Please note: You must view the property before applying. Please don't enter the property outside of the set viewing times.

Book your viewing today!

Read more",Chloe Curnow : 027498 7911
https://www.barfoot.co.nz/property/rental/franklin-district/pukekohe/house/46004391,"95 Beatty Road, Pukekohe","$590 per week, available 27th March","Fully Fenced Family Home

This lovely fully fenced family home has three good sized bedrooms. The kitchen opens on to a sunny north facing deck great for entertaining. There is an HRV ventilation system and a burglar alarm installed.

- Three bedrooms
- Open plan modern kitchen with walk in pantry and gas cooking
- Open plan lounge and dining with heat pump and log burning fireplace
- One family bathroom with shower over bath
- Lawns/gardens maintained by tenants
- Fully fenced
- Single detached garage with laundry
- Town water and gas
- Pets considered on request
- In zone for Pukekohe North School and Pukekohe High School

Two weeks rent in advance: $1,180.00, Bond: $2,360.00 - Total in-going amount: $3,580.00.

Book your viewing today!

Read more",Pukekohe Property Management : 09237 3140
https://www.barfoot.co.nz/property/rental/franklin-district/tuakau/house/46004546,"21 Madill Street, Tuakau","$625 per week, available 18th March","Classic Beauty Centrally Located!

This tidy home is ready for a family to simply move in and enjoy! Located at the end of a quiet cul-de-sac, overlooking green fields and within walking distance to local supermarket and amenities.

- Four bedrooms
- Open-plan modern kitchen with electric oven
and dishwasher
- Bathroom with bath and shower
- Separate toilet
- Double garage
- School zoning Tuakau Primary School & Tuakau College

Available 18/03/2026 on a 1 year fixed term tenancy, with renewal or periodic tenancy.

Rent: $625.00
Bond: $2500.00
Total in-going amount: $3125.00

Could this be your next rental property? Confirm all viewing times by copying and pasting this link
into your browser:
https://tinyurl.com/2p8u9c6n

Click on the property and then click on the “Book a viewing"" link! Please note: You must view the
property before applying. Please don’t enter the property outside of the set viewing times.

Follow our Facebook page for up to date listings, rental information and much more:
Barfoot & Thompson Pukekohe - Rental

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.

Book your viewing today!

Read more",Pukekohe Property Management : 09237 3140
https://www.barfoot.co.nz/property/rental/franklin-district/waiuku/house/11009847,"6 Harbour Crest Drive, Waiuku","$600 per week, available now","3 Bedroom home on Harbour Crest Drive

This tidy home features three double bedrooms and a single detached garage, making it perfect for families. Enjoy the luxury of the spa bath or entertain on the huge enclosed deck, ideal for outdoor living and relaxation. The property also boasts extra off-street parking and a fully fenced yard, providing both convenience and security for you and your loved ones. Take advantage of the modern, open plan living and dining area that opens onto the deck, perfect for enjoying summer barbecues and alfresco dining. You'll also appreciate the beauty and tranquility of the mature fruit trees and roses that adorn the yard.
Pets considered on request

Please go to barfoot.co.nz to arrange a viewing time.

Read more",Carol Withy : 027324 4688
https://www.barfoot.co.nz/property/rental/franklin-district/waiuku/house/11020138,"4 Tawa Place, Waiuku","$580 per week, available 27th March","Move in Ready Family Home

Inside, the open-plan kitchen, dining, and lounge create a warm and social space for everyday living. Ranch sliders lead to an enclosed veranda, providing an additional sun-filled room perfect for relaxing, entertaining, or even a home office. Three well-sized bedrooms and a family bathroom complete the main living area, while a separate laundry adds extra practicality.

The property has been newly painted with new carpet, and light fittings throughout.

Step outside to discover a generous backyard with established fruit trees offering plenty of potential. Parking is plentiful with an enclosed carport, an additional carport, and ample off-street space—including room for the boat. A separate double garage provides even more options, with plenty of storage.

Pets considered upon request.

One weeks rent: $580.00
Bond: $2,320.00
Total without Pet bond: $2,900.00
Pet bond: $1,160.00
Total move-in costs including Pet bond: $4060.00

Could this be your next rental property? Confirm all viewing times by copying and pasting this link into your browser:

https://www.barfoot.co.nz/branches/waiuku?tab=ForRent

Click on the property and then click on the “Book a viewing"" link! Please note: You must view the property before applying. Please don’t enter the property outside of the set viewing times.

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.

Book your viewing today!

Read more",Chris Hanford : 027436 3416
https://www.barfoot.co.nz/property/rental/franklin-district/waiuku/house/11022008,"32 Magnolia Drive, Waiuku","$650 per week, available 20th March","Charming Family Home in Prime Cul-de-Sac Location!

Looking for the perfect blend of comfort, convenience, and charm? This lovely 3-bedroom, 2-bathroom home is ready for its next tenants!

Key Features You'll Love:
- Spacious Living: Enjoy a light and airy open-plan kitchen, dining, and lounge area, perfect for modern family life and entertaining.

- Dedicated Workspace: Includes a separate study/office, ideal for working from home or a quiet homework zone.

- Convenient Parking: Secure, internal-access double garage for easy unloading and extra storage.

- Outdoor Delight: Relax on the covered patio and enjoy the pretty, established garden—a tranquil space for kids to play or evening relaxation.

- Leave the car at home! Walking distance to local shops and schools, making the morning routine a breeze.

- Pets considered

Available from 06/12/25 on a periodic tenancy

One week's rent $650.00, Bond: $2600.00 – Total in-going amount: $3250.00. An additonal Pet bond of $1300.00 will be required.

Could this be your next rental property? Confirm all viewing times by copying and pasting this link into your browser:

https://www.barfoot.co.nz/branches/waiuku?tab=ForRent

Click on the property and then click on the “Book a viewing"" link! Please note: You must view the property before applying. Please don’t enter the property outside of the set viewing times.

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.

Book your viewing today!

Read more",Chris Hanford : 027436 3416
https://www.barfoot.co.nz/property/rental/franklin-district/waiuku/house/11024311,"40 Sandspit Road, Waiuku","$680 per week, available 1st April","Spacious, Sunny and Welcoming

This warm, friendly and tastefully refurbished family home on Sandspit Road has charm and style to spare!

Here's what you're looking for, and more!

- Three great-sized bedrooms
- Roomy, well-appointed kitchen
- Open living area spilling out onto a large, covered deck - perfect for hosting family and friends
- Full family bathroom
- Additional toilet for added convenience
- Study/office/work-from-home/hobby room - you choose!
- Storage sheds for that extra stuff you just can't do without
- Local beach, estuary, boat ramp and waterfront walks just a short distance away
- Zoned for Sandspit Road School
- An easy 20 minutes to Pukekohe and just 64km from the heart of Auckland
- Pets by consent

Available now on a 12 month fixed term tenancy with the possibility of renewal.

Four weeks bond $2,720.00 + first week rent $680.00 = move-in cost of $3,400.00 (plus pet bond if applicable).

Could this be your next rental property? Confirm all viewing times by copying and pasting this link into your browser:

https://tinyurl.com/2p8u9c6n

Click on the property and then click on the “Book a viewing"" link! Please note: You must view the property before applying. Please don’t enter the property outside of the set viewing times.

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.

Book your viewing today!





Read more",Pukekohe Property Management : 09237 3140
https://www.barfoot.co.nz/property/rental/franklin-district/waiuku/townhouse/55000836,"47 Hamilton Drive, Waiuku","$480 per week, available now","2 Bedroom Single Level Home

This 2 bedroom, 1 bathroom single level unit offers open plan living positioned for both morning and afternoon sun. French doors open to a large fully fenced rear section and a private courtyard is situated at the front of the property.

Handy to the View Road School, Daycare, Town Centre and transport, with the local dairy just a 100m away.

Suitable pets considered.

Available now or from 26/02/26 on a periodic tenancy.
One weeks rent: $480.00, Bond: $1,920.00, Pet Bond: $960.00– Total in-going amount with Pet Bond: $3360.00 and without $2400.00

Could this be your next rental property? Confirm all viewing times by copying and pasting this link into your browser:

https://www.barfoot.co.nz/branches/waiuku?tab=ForRent

Click on the property and then click on the “Book a viewing"" link! Please note: You must view the property before applying. Please don’t enter the property outside of the set viewing times.

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.

Book your viewing today!

Read more",Chris Hanford : 027436 3416
https://www.barfoot.co.nz/property/rental/manukau-city/beachlands/house/67000246,"97 Second View Avenue, Beachlands","$680 per week, available 21st March","Pets Friendly House in Beachlands

Welcome to your 3 bedroom home in Beachlands.

-Featuring 3 bedrooms (2 upstairs, 1 downstairs)
- Good size kitchen and bathroom
- Separate dining and living rooms.
- Large family room downstairs with kitchenette
- Single internal access garage.
-Fully fenced front and rear yard, shared driveway with rear unit.
- Live close to suburbs such as Maraetai, Howick, Whitford, Clevedon & Botany Downs
- In zone for Beachlands School, Howick College, Sancta Maria College, & Star of the Sea School (Howick).

Walking distance to local shops, amenities & beach

Suitable for up to 4 tenants, Pets Negotiable, No Smoking, unfurnished. Healthy Homes Compliant.

Beware of scams! Barfoot & Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full Tenancy Agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.

LANDLORDS: We offer free rental appraisals along with a full comprehensive property management service with very experienced property managers who are always happy to discuss the changes to legislation that may affect you. ie: insulation, healthy homes, etc. Please call Kelly 0272652933

Click on BOOK A VIEWING to register your interest, select a viewing time or apply online via our website. https://www.barfoot.co.nz/branches/beachlands?tab=ForRent

Read more",Kelly Randall : 027265 2933
https://www.barfoot.co.nz/property/rental/manukau-city/beachlands/townhouse/67003619,"50 Ninth View Avenue, Beachlands","$755 per week, available 4th April","Modern 3 Bedroom Townhouse

This beautiful family home offers expansive open plan living. Combined kitchen, dining, and lounge flow seamlessly through large sliding doors out to a private North facing outdoor area.

Upstairs features 3 double bedrooms and 2 full bathrooms.

On an end site, it offers all-day sun with its North facing aspect just walking distance to Pine Harbour Marina and a short drive to all the Pohutukawa Coast has to offer.

Pets negotiable, no smoking
Move in costs:
4 week bond
1 week in advance

Click on BOOK A VIEWING to register your interest, select a viewing time or apply online via our website. https://www.barfoot.co.nz/branches/beachlands?tab=ForRent or call Kelly Randall 027 265 2933 for more details.

LANDLORDS: We offer free rental appraisals along with a full comprehensive property management service with very experienced property managers who are always happy to discuss the changes to legislation that may affect you. ie: insulation, healthy homes, etc. Please call Kelly Randall 027 265 2933

Read more",Kelly Randall : 027265 2933
https://www.barfoot.co.nz/property/rental/manukau-city/beachlands/unit/67003519,"44a Karo Road, Beachlands","$600 per week, available 26th March","HIDDEN HIDE AWAY!

This near new minor dwelling is attached to the main house, constructed by Stonewood Homes.

Offering 2 (TWO) bedrooms and 1 (ONE) bathroom.

The modern, centrally located open plan kitchen and living area flows out to the covered patio and separate garden.

There is a dedicated parking space and a garden shed for storage.

All this, only minutes away from the local shopping centre, Pine Harbour Marina and local parks.

No Smoking
Pets considered on request.
A pet bond may be required if the landlord consents to one or more pets being kept at the property.

Move in costs:
4 week bond
1 week in advance

Click on BOOK A VIEWING to register your interest, select a viewing time or apply online via our website. https://www.barfoot.co.nz/branches/beachlands?tab=ForRent

LANDLORDS: We offer free rental appraisals along with a full comprehensive property management service with very experienced property managers who are always happy to discuss the changes to legislation that may affect you. ie: insulation, healthy homes, etc. Please call Donna 027 839 7107

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out with a staff member who will be wearing I.D and travels in a sign-written vehicle.

They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We do not advertise on Facebook Marketplace.


Read more",Donna Kirkwood : 027839 7107
https://www.barfoot.co.nz/property/rental/manukau-city/bucklands-beach/house/17002495,"272 Bucklands Beach Road, Bucklands Beach","$730 per week, available 9th March","Three bedroom house in Top School zone

Periodic Tenancy preferred

Walking distance to Bucklands Beach Primary School, Bucklands Beach Intermediate and Macleans College.

Features:

- With three double bedrooms, a modern kitchen, spacious living and dining area flowing onto a sunny all weather deck to the outdoor entertaining.
- Great indoor-outdoor flow through the two sets of exterior sliding doors that lead you out to the spacious outdoor area.
- Family bathroom with the convenience of both a shower and bath.
- There is a separate laundry, large garden perfect for family functions, plus parking for several vehicles.

Feel free to view the property from the roadside, however please do not enter the property under any circumstances unless you are with a Barfoot & Thompson agent. When arriving for viewing please park on roadside and do not park on driveway.

Available 9th March
No smokers. Pets considered on request

Move in costs required in advance
One weeks rent
Four weeks bond

***To register for viewings please click on ""book a viewing time"" on the Barfoot & Thompson Howick website. Enter your contact details and you will automatically be updated when a viewing time is available***

For further listings, please refer to the link below:
http://www.barfoot.co.nz/Branches/howick/Rentals

Read more",Kitty Lu : 027836 2812
https://www.barfoot.co.nz/property/rental/manukau-city/clendon-park/house/20005711,"4A Palmers Road, Clendon Park","$650 per week, available now","Fully fence home

Looking for location, this property has a lot to offer for you and your family. It has three bedrooms with 1.5 bathroom and a lot more to take. Single garage and extra off-street parking spaces.

It's located only 2 minutes walking distance to Clendon Park Shopping Centre and Clendon Library and 3 minutes driving distance to the Manurewa Pool and Leisure Centre.

Call it your home with pets allowed.

Total moving in cost $3,240.00
Rent: $650.00
Bond: $2,600.00 (4 weeks)

Please view the property from the roadside only. DO NOT ENTER the property or park on the driveway under any circumstances.

*** To register for viewings please click on ""book a viewing time"" on the Barfoot & Thompson website, enter your contact details and you will automatically be updated when viewing time is available. ***

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.

Read more",Zenalie Falepeau : 027431 9515
https://www.barfoot.co.nz/property/rental/manukau-city/clendon-park/house/72003149,"35B Kopara Place, Clendon Park","$690 per week, available 20th March","Fully Renovated 3 Beddy 1 Bathroom Pet Friendly!!!!!

Set in the popular Roscommon School and Manurewa High School Zone, with close proximity to major shopping centres, Auckland Airport, convenient access to the Motorway and public transport and not to mention the beautiful reserve, walking track and playground!
Situated in a quiet leafy cul-de-sac, this home comprises three double bedrooms, a family bathroom, kitchen and internal access garage.

To book a viewing please wisit our website: www.barfoot.co.nz

To arrange a time to view the interior, please follow the link on the barfoot and thompson website and 'register to view' as this is the first step. If no timings are available, not to worry, you will be notified of this automatically.

Read more",Colin Yang : 021228 9902
https://www.barfoot.co.nz/property/rental/manukau-city/flat-bush/house/11021427,"9 Sunshine Lane, Flat Bush","$1,050 per week, available now","Sunshine's Magic!

Discover your dream home in Auckland! This impressive two-story residence in Flatbush boasts 5 bedrooms, 3.5 bathrooms, and a double internal garage.

Key features include:
- Flexible Living: A downstairs bedroom with an en-suite bathroom, additional legally designated kitchen, and private access – perfect for extended family, teenagers, or guests.

- Spacious Upstairs: Three sunny bedrooms plus a magnificent master bedroom with a contemporary en-suite and sizable walk in wardrobe. An additional living area is also located upstairs.

- Modern Entertaining: A stylish and spacious open-plan dining/kitchen area, featuring top-quality appliances and gas cooking, offering privacy and an intimate family retreat, along with two lounges on the ground level.

- Outdoor Enjoyment: An easy-care, fully fenced backyard for kids to play, and a beautifully landscaped patio and deck ideal for barbecues and relaxation.

- Convenient Location: Minutes away from fantastic shopping, dining, and entertainment. Easy access to public transportation and major highways, with schools (Ormiston Primary, Ormiston Junior College, Ormiston Senior College) within walking distance.
Additional off-street parking is also available.

Suitable for up to 8 people, unfurnished, no smoking.
Pets considered on request.
A pet bond may be required if the landlord consents to one or more pets being kept at the property.

Don't miss out on the opportunity to make this beautiful property your new home.

Move in costs:
2 weeks in advance
4 weeks bond

Click on BOOK A VIEWING to register your interest, select a viewing time or apply online via our website.
https://www.barfoot.co.nz/branches/beachlands?tab=ForRent or call Donna Kirkwood 027 839 7107 for more details.

LANDLORDS: We offer free rental appraisals along with a full comprehensive property management service with very experienced property managers who are always happy to discuss the changes to legislation that may affect you. ie: insulation, healthy homes, etc. Please call Donna on 027 439 7107.

Read more",Donna Kirkwood : 027839 7107
https://www.barfoot.co.nz/property/rental/manukau-city/flat-bush/house/11023907,"4 Tims Crescent, Flat Bush","$1,350 per week, available 30th March","Together at Tims!

Spacious Family Home with 2-Bedroom Granny Flat – Perfect for Extended Families!

Discover the ultimate in comfort, space, and versatility with this impressive 7-bedroom, 4-bathroom home, designed to accommodate large and extended families or those seeking extra space to work and relax.

**Main Features:**
- **Seven Spacious Bedrooms** – Plenty of room for everyone, including a self-contained 2-bedroom granny flat ideal for guests, teenagers, or extended family.
- **Four Modern Bathrooms** – No more morning queues! Enjoy the convenience and privacy your family deserves.
- **Double Internal Garage** – Secure parking with internal access, plus additional space for storage or a home gym.
- **Multiple Living Areas** – Generous open-plan living and dining spaces, perfect for entertaining or unwinding after a long day.
- **Modern Kitchen** – Well-equipped with quality appliances and ample storage to inspire your inner chef.
- **Low-Maintenance Outdoor Area** – Enjoy family BBQs, children’s playtime, or simply relax in your own private sanctuary.

**Bonus Granny Flat:**
Includes a fully self-contained 2-bedroom flat with its own living area and kitchenette – ideal for grandparents, visitors, or as a potential work-from-home space.

**Location Highlights:**
- Close to excellent schools, shopping centres, parks, and public transport
- Family-friendly neighbourhood in sought-after Flat Bush
- Easy access to motorways and major amenities

This property offers the flexibility and comfort your family needs – whether you have a growing household, frequent visitors, or just love having extra space.

**Don’t miss out on this rare opportunity!**
Contact us today to arrange a viewing and make this exceptional home yours.

No Smoking
Pets considered on request.
A pet bond may be required if the landlord consents to one or more pets being kept at the property.

Move in costs:
4 week bond
1 week in advance

Click on BOOK A VIEWING to register your interest, select a viewing time or apply online via our website. https://www.barfoot.co.nz/branches/beachlands?tab=ForRent

LANDLORDS: We offer free rental appraisals along with a full comprehensive property management service with very experienced property managers who are always happy to discuss the changes to legislation that may affect you. ie: insulation, healthy homes, etc. Please call Donna 027 839 7107

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out with a staff member who will be wearing I.D and travels in a sign-written vehicle.

They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We do not advertise on Facebook Marketplace.

Read more",Donna Kirkwood : 027839 7107
https://www.barfoot.co.nz/property/rental/manukau-city/flat-bush/townhouse/11014126,"14 Rana Road, Flat Bush","$680 per week, available 1st April","Newly 3 Bedrooms Corner Townhouse in Flatbush

This beautiful Corner Townhouse boasts:

- 3 Bedrooms and 1 Bathrooms
- Open plan kitchen
- 1 Allocated car park around the corner

The living areas are open and inviting, perfect for entertaining guests or relaxing with loved ones. Each bedroom is standard sized and features plenty of closet space, ensuring that everyone has their own private retreat. More street parking in front of the property.

Located in the desirable Flatbush neighborhood, this property is just minutes away from fantastic shopping, dining, and entertainment options. With easy access to public transportation and major highways, commuting to work or school has never been easier.

Don't miss out on the opportunity to make this beautiful property your new home.

No smoking
Pets considered on request.
A pet bond may be required if the landlord consents to one or more pets being kept at the property.

Move in costs:
2 weeks in advance
4 weeks bond

Click on BOOK A VIEWING to register your interest, select a viewing time or apply online via our website. https://www.barfoot.co.nz/branches/beachlands?tab=ForRent or call Donna on 027 839 7107 for more details.

LANDLORDS: We offer free rental appraisals along with a full comprehensive property management service with very experienced property managers who are always happy to discuss the changes to legislation that may affect you. ie: insulation, healthy homes, etc. Please call Donna on 027 839 7107

Read more",Donna Kirkwood : 027839 7107
https://www.barfoot.co.nz/property/rental/manukau-city/flat-bush/townhouse/11014383,"4 Creekside Way, Flat Bush","$620 per week, available 2nd April","Warm and Cozy, suitable for a small family or couple!


2 bedrooms
1.5 bathrooms
Double glazed windows
Modern open plan living & dining
Single off-street parking
Nice, quite and safe location

Entering the ground floor, you are firstly welcomed by the modern open-plan, living and dining area. Fully equipped kitchen, fitted with high-end appliances and sleek white cabinetry providing ample storage. Completed by a separate toilet and laundry, flowing onto a fully fenced yard space.

Travelling to the upper floor lies the two fully robed and well-lit double bedrooms. Accompanied by the glistening family bathroom.

Perfectly designed for year-round warmth, light and comfort. Creature comforts include insulation throughout, double glazed/aluminium windows with a heat pump and off-street parking.

These new homes are sure to impress. Within easy reach of ample hot spots, entertainment and recreation venues - coffee shops, great eateries, markets and service centres. With a 20-minute drive to the quaint Whitford Village, the Whitford Pony Club, Pine Harbour Marina and the ferry service to Auckland's CBD.

Zoned for Chapel Downs School, Te Uho O Te Nikau Primary School, Ormiston Junior College and Ormiston Senior College.

Unfurnished (Staged items in photos not included).
No smokers.

The cost to move in is equivalent to:
- 1 x First week rent
- Bond (4 weeks rent)


Please view the property from the roadside only. DO NOT ENTER the property under any circumstances.

Please register online to book a viewing or contact Ken on 027 298 5047 & k.ngan@barfoot.co.nz for the details:
https://www.barfoot.co.nz/property/rental/manukau-city/flat-bush/townhouse/11014383


PLEASE NOTE: You MUST REGISTER for an Inspection so we can keep you up-to-date on the status of the inspections and property. Inspections may be cancelled if there are no attendees registered or confirmed.

** Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.

Read more",Ken Ngan : 027298 5047
https://www.barfoot.co.nz/property/rental/manukau-city/golflands/house/11017540,"12 Els Close, Golflands","$690 per week, available 10th March","Recently Renovated 3-Bedroom House in Golflands!

*** To register for viewings please click on ""book a viewing time"" on the Barfoot website, enter your contact details and you will automatically be updated when viewing times are available ***

This recently renovated 3-bedroom, 1-bathroom home in the heart of Golflands offers comfort, convenience, and a welcoming environment for both families and pet owners.

Key Features:
- 3 Spacious Bedrooms – Perfect for family living
- 1 Bathroom – Fully updated with quality finishes
- Pet Friendly – Pets are welcome here!
- Outdoor Spaces – Enjoy a cozy backyard and front yard, ideal for relaxation or entertaining
- Additional Storage – Extra storage space in the roof area for your convenience
- Excellent School Zone – Zoned for Botany Downs School and Our Lady Star of the Sea School, offering great educational options for families

The Property is in a very quiet and private area while still being in a prime location close to shopping centres, parks and local amenities.

Don’t miss out on making this beautiful Golflands property your new home!

Available - 10/03/2026

Move in Costs:
Rent - $690.00
Bond - $2,760.00
Total - $3,450.00

No smoking allowed.

Pets considered on request.
A pet bond may be required if the landlord consents to one or more pets being kept at the Property.

Feel free to view the property from the roadside, however please do not enter the property under any circumstances unless you are with a Barfoot & Thompson agent. When arriving for viewing please park on the roadside and do not park on the driveway.

For more info please call/text:
Office - 09 535 8762
Bhavna - 027 271 1339

For further listings, please refer to the link below
http://www.barfoot.co.nz/Branches/howick/Rentals

Landlords:
Barfoot and Thompson Howick offers Rental Appraisals, Casual Letting and Full Property Management Solutions. Please give Bhavna a call today to discuss your Property Management.

Beware of scams! Barfoot and Thompson do not ask for any money to paid upfront for our properties until after you have viewed by a staff member who will be wearing I.D and travel in a sign-written vehicle and completed our application form. If you are the successful applicant, we will provide you with a tenancy agreement and clear instructions on what money you are required to pay and when. If unsure, please give us a call or pop into our branch and see us in person.

Read more",Bhavna Reid : 027271 1339
https://www.barfoot.co.nz/property/rental/manukau-city/half-moon-bay/house/11011360,"95 Prince Regent Drive, Half Moon Bay","$650 per week, available now","Fixed term till Sep/Oct 2026

Please be noted, this will be a short fixed term till Sep/Oct only.

Welcome to your dream home at Half Moon Bay! We are thrilled to present this beautiful property available for rent and pets friendly. With its stunning features and prime location, it's the perfect place to call home.

Property Features:
- Open plan kitchen and dining area
- Spacious lounge area, sliding door leads to private backyard with a patio
- Three sunny bedrooms
- Family bathroom and separate toilet
- Separate laundry
- Convenient covered parking

Located near the highly desirable Farm Cove Rotary walkway, this home backs onto a beautiful natural area, while also being in close proximity to the popular Half Moon Bay Marina, with its cafes, shops, gym, medical rooms, and other facilities. Plus, with easy access to the city and Waiheke Island ferry, this location provides a convenient lifestyle for all.

Available Now!
Pets allowed, No smokers.

The cost to move in is equivalent to:
1 week rent
Bond (4 weeks rent)

BEWARE OF SCAMS! Barfoot & Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing ID and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person.

Read more",Yimei Zhu : 027261 6120
https://www.barfoot.co.nz/property/rental/manukau-city/half-moon-bay/townhouse/11012730,"1/33 Curacao Place, Half Moon Bay","$740 per week, available 6th March","A must see property

**To register for a viewing please click on ""Book a viewing"" on the Barfoot and Thompson website or use the link below**

https://www.barfoot.co.nz/property/rental/manukau-city/half-moon-bay/townhouse/11012730

Fully managed by the fantastic team at Barfoot & Thompson Takapuna!

Well-presented brick and tile house located at the end of the cul-de-sac street in the Half Moon Bay area. This property comprises an open-planned lounge area, and decent kitchen, and a sunny dining area with a great flow to a fully fenced backyard. The downstairs also includes a one bedroom and a toilet & bathroom, plus a large rumpus.

There are three good-sized bedrooms and the other toilet & bathroom upstairs.

Moreover, benefits from zoning for Wakaranga Primary and Pigmount Primary, Pigeon Mountain School and Farm Cove Intermediate. You'll find the esteemed St. Kentigern's College and the picturesque Half Moon Bay Marina, all just a few minutes drive away.

Pets Negotiable - 2 Week Bond Applies

Move-in costs:
4 weeks' bond
2 weeks' rent

Please drive by the property to view the exterior, but please do not enter the grounds of the property. Note that applications cannot be processed or accepted until the property has been viewed.

**LANDLORDS** Barfoot and Thompson Takapuna offer no obligation Rental Appraisals, please contact us for your FREE no obligation rental appraisal. 094863069 takapuna.rental@barfoot.co.nz

Beware of Scams. Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. If unsure, please pop into our branch and see us in person.

Read more",Scott Cai : 027252 8335
https://www.barfoot.co.nz/property/rental/manukau-city/mangere-east/house/11024392,"11/19A Gray Avenue, Mangere East","$690 per week, available now","Private, Renovated & Ready to Move In - Prime Location

Securely positioned at the end of a private enclave of townhouses, this freshly renovated home offers the perfect blend of comfort, convenience, and easy-care living.

Upstairs you’ll find three well-proportioned bedrooms, along with a tidy bathroom and the added practicality of a separate toilet. Downstairs, the modern kitchen connects easily with the open-plan dining and living area, where sliding doors open to a fully fenced courtyard, ideal for kids, pets, or simply relaxing. A bonus smaller room off the lounge makes the perfect study, hobby room, or quiet retreat to suit your lifestyle needs.

Practicality is further enhanced with a single carport and one off-street parking option at the premises.

The location is another highlight, being within walking distance to McDonald’s, BP, eateries, Middlemore Hospital and the train station, making commuting into Auckland’s city centre a breeze. You’re also just a short drive from both Otahuhu Village and Hunters Plaza, giving you easy access to a wide range of more shops, cafés, and everyday amenities.

Total Move in cost (5 Weeks )
1 weeks rent in advance
4 weeks rent as a bond

No Smoking allowed

Property is located at the end of a long shared driveway, so you will not be able to view from roadside.

For more information, please Call/Text:
Andrew - 027 431 9563
Office 09 276 6784

To speed up the application process, you can now apply online on the Barfoot & Thompson website !!

Please view the property from the roadside only. DO NOT ENTER the property or park on the driveway under any circumstances.

* TO REGISTER for Viewings - please click on 'Book a Viewing Time' on the Barfoot & Thompson website, enter your contact details and you will automatically be updated when viewing time is available.*

Disclaimer : 'Beware of Scams !! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.'


Read more",Andrew Lim : 027431 9563
